LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Sentiment Analysis
CN0401500000000,04,015,"Mohave County, AZ",2016,"80,432     ","75,138     ","5,294     ",0.209
CN0401700000000,04,017,"Navajo County, AZ",2016,"41,331     ","37,967     ","3,364     ",0.715
CN0401900000000,04,019,"Pima County, AZ",2016,"472,015     ","448,937     ","23,078     ",0.131
CN0402100000000,04,021,"Pinal County, AZ",2016,"161,850     ","152,976     ","8,874     ",0.784
CN0402300000000,04,023,"Santa Cruz County, AZ",2016,"19,288     ","17,377     ","1,911     ",0.33
CN0402500000000,04,025,"Yavapai County, AZ",2016,"99,838     ","94,987     ","4,851     ",0.915
CN0402700000000,04,027,"Yuma County, AZ",2016,"94,005     ","76,519     ","17,486     ",0.781
CN0500100000000,05,001,"Arkansas County, AR",2016,"9,309     ","8,987     ",322     ,0.419
CN0500300000000,05,003,"Ashley County, AR",2016,"7,833     ","7,338     ",495     ,0.496
CN0500500000000,05,005,"Baxter County, AR",2016,"16,102     ","15,404     ",698     ,0.699
CN0500700000000,05,007,"Benton County, AR",2016,"126,311     ","122,628     ","3,683     ",0.656
CN0500900000000,05,009,"Boone County, AR",2016,"16,013     ","15,421     ",592     ,0.613
CN0501100000000,05,011,"Bradley County, AR",2016,"4,387     ","4,158     ",229     ,0.37
CN0501300000000,05,013,"Calhoun County, AR",2016,"2,401     ","2,288     ",113     ,0.221
CN0501500000000,05,015,"Carroll County, AR",2016,"12,966     ","12,505     ",461     ,0.192
CN0501700000000,05,017,"Chicot County, AR",2016,"3,587     ","3,349     ",238     ,0.249
CN0501900000000,05,019,"Clark County, AR",2016,"9,460     ","9,039     ",421     ,0.417
CN0502100000000,05,021,"Clay County, AR",2016,"6,070     ","5,725     ",345     ,0.901
CN0502300000000,05,023,"Cleburne County, AR",2016,"9,534     ","8,965     ",569     ,0.663
CN0502500000000,05,025,"Cleveland County, AR",2016,"3,335     ","3,183     ",152     ,0.855
CN0502700000000,05,027,"Columbia County, AR",2016,"9,289     ","8,750     ",539     ,0.869
CN0502900000000,05,029,"Conway County, AR",2016,"8,462     ","7,973     ",489     ,0.036
CN0503100000000,05,031,"Craighead County, AR",2016,"52,140     ","50,438     ","1,702     ",0.567
CN0503300000000,05,033,"Crawford County, AR",2016,"26,876     ","25,817     ","1,059     ",0.207
CN0503500000000,05,035,"Crittenden County, AR",2016,"21,535     ","20,547     ",988     ,0.251
CN0503700000000,05,037,"Cross County, AR",2016,"7,961     ","7,606     ",355     ,0.493
CN0503900000000,05,039,"Dallas County, AR",2016,"2,917     ","2,770     ",147     ,0.721
CN0504100000000,05,041,"Desha County, AR",2016,"5,477     ","5,176     ",301     ,0.805
CN0504300000000,05,043,"Drew County, AR",2016,"7,891     ","7,433     ",458     ,0.306
CN0504500000000,05,045,"Faulkner County, AR",2016,"60,491     ","58,175     ","2,316     ",0.036
CN0504700000000,05,047,"Franklin County, AR",2016,"7,363     ","7,061     ",302     ,0.587
CN0504900000000,05,049,"Fulton County, AR",2016,"4,692     ","4,487     ",205     ,0.866
CN0505100000000,05,051,"Garland County, AR",2016,"40,148     ","38,406     ","1,742     ",0.975
CN0505300000000,05,053,"Grant County, AR",2016,"8,320     ","8,018     ",302     ,0.952
CN0505500000000,05,055,"Greene County, AR",2016,"19,877     ","19,020     ",857     ,0.79
CN0505700000000,05,057,"Hempstead County, AR",2016,"9,945     ","9,565     ",380     ,0.381
CN0505900000000,05,059,"Hot Spring County, AR",2016,"14,132     ","13,570     ",562     ,0.565
CN0506100000000,05,061,"Howard County, AR",2016,"5,942     ","5,744     ",198     ,0.801
CN0506300000000,05,063,"Independence County, AR",2016,"16,008     ","15,210     ",798     ,0.139
CN0506500000000,05,065,"Izard County, AR",2016,"4,989     ","4,708     ",281     ,0.318
CN0506700000000,05,067,"Jackson County, AR",2016,"6,099     ","5,718     ",381     ,0.337
CN0506900000000,05,069,"Jefferson County, AR",2016,"28,590     ","26,983     ","1,607     ",0.642
CN0507100000000,05,071,"Johnson County, AR",2016,"10,518     ","10,013     ",505     ,0.551
CN0507300000000,05,073,"Lafayette County, AR",2016,"2,576     ","2,424     ",152     ,0.341
CN0507500000000,05,075,"Lawrence County, AR",2016,"6,942     ","6,639     ",303     ,0.378
CN0507700000000,05,077,"Lee County, AR",2016,"3,130     ","2,979     ",151     ,0.699
CN0507900000000,05,079,"Lincoln County, AR",2016,"4,088     ","3,887     ",201     ,0.425
CN0508100000000,05,081,"Little River County, AR",2016,"5,655     ","5,390     ",265     ,0.573
CN0508300000000,05,083,"Logan County, AR",2016,"9,164     ","8,741     ",423     ,0.358
CN0508500000000,05,085,"Lonoke County, AR",2016,"33,267     ","32,147     ","1,120     ",0.725
CN0508700000000,05,087,"Madison County, AR",2016,"7,283     ","7,051     ",232     ,0.493
CN0508900000000,05,089,"Marion County, AR",2016,"6,556     ","6,293     ",263     ,0.728
CN0509100000000,05,091,"Miller County, AR",2016,"20,104     ","19,264     ",840     ,0.391
CN0509300000000,05,093,"Mississippi County, AR",2016,"18,216     ","16,974     ","1,242     ",0.316
CN0509500000000,05,095,"Monroe County, AR",2016,"2,888     ","2,746     ",142     ,0.163
CN0509700000000,05,097,"Montgomery County, AR",2016,"3,068     ","2,904     ",164     ,0.59
CN0509900000000,05,099,"Nevada County, AR",2016,"3,669     ","3,533     ",136     ,0.116
CN0510100000000,05,101,"Newton County, AR",2016,"3,424     ","3,291     ",133     ,0.999
CN0510300000000,05,103,"Ouachita County, AR",2016,"9,843     ","9,342     ",501     ,0.405
CN0510500000000,05,105,"Perry County, AR",2016,"4,208     ","4,006     ",202     ,0.05
CN0510700000000,05,107,"Phillips County, AR",2016,"6,715     ","6,316     ",399     ,0.931
CN0510900000000,05,109,"Pike County, AR",2016,"4,184     ","4,003     ",181     ,0.876
CN0511100000000,05,111,"Poinsett County, AR",2016,"10,214     ","9,778     ",436     ,0.274
CN0511300000000,05,113,"Polk County, AR",2016,"8,197     ","7,795     ",402     ,0.259
CN0511500000000,05,115,"Pope County, AR",2016,"29,303     ","27,945     ","1,358     ",0.759
CN0511700000000,05,117,"Prairie County, AR",2016,"3,647     ","3,504     ",143     ,0.643
CN0511900000000,05,119,"Pulaski County, AR",2016,"187,667     ","180,958     ","6,709     ",0.704
CN0512100000000,05,121,"Randolph County, AR",2016,"6,459     ","6,155     ",304     ,0.503
CN0512300000000,05,123,"St. Francis County, AR",2016,"8,890     ","8,425     ",465     ,0.4
CN0512500000000,05,125,"Saline County, AR",2016,"56,518     ","54,736     ","1,782     ",0.474
CN0512700000000,05,127,"Scott County, AR",2016,"4,463     ","4,295     ",168     ,0.446
CN0512900000000,05,129,"Searcy County, AR",2016,"3,033     ","2,896     ",137     ,0.207
CN0513100000000,05,131,"Sebastian County, AR",2016,"57,943     ","55,782     ","2,161     ",0.384
CN0513300000000,05,133,"Sevier County, AR",2016,"5,676     ","5,394     ",282     ,0.153
CN0513500000000,05,135,"Sharp County, AR",2016,"6,049     ","5,718     ",331     ,0.136
CN0513700000000,05,137,"Stone County, AR",2016,"4,723     ","4,477     ",246     ,0.622
CN0513900000000,05,139,"Union County, AR",2016,"16,407     ","15,501     ",906     ,0.668
CN0514100000000,05,141,"Van Buren County, AR",2016,"6,076     ","5,652     ",424     ,0.723
CN0514300000000,05,143,"Washington County, AR",2016,"119,518     ","116,259     ","3,259     ",0.145
CN0514500000000,05,145,"White County, AR",2016,"34,158     ","32,373     ","1,785     ",0.188
CN0514700000000,05,147,"Woodruff County, AR",2016,"3,000     ","2,835     ",165     ,0.411
CN0514900000000,05,149,"Yell County, AR",2016,"8,804     ","8,411     ",393     ,0.077
CN0600100000000,06,001,"Alameda County, CA",2016,"837,917     ","802,387     ","35,530     ",0.49
CN0600300000000,06,003,"Alpine County, CA",2016,556     ,520     ,36     ,0.352
CN0600500000000,06,005,"Amador County, CA",2016,"14,646     ","13,784     ",862     ,0.913
CN0600700000000,06,007,"Butte County, CA",2016,"102,319     ","95,626     ","6,693     ",0.562
CN0600900000000,06,009,"Calaveras County, CA",2016,"20,914     ","19,737     ","1,177     ",0.929
CN0601100000000,06,011,"Colusa County, CA",2016,"10,887     ","9,196     ","1,691     ",0.577
CN0601300000000,06,013,"Contra Costa County, CA",2016,"556,454     ","531,815     ","24,639     ",0.617
CN0601500000000,06,015,"Del Norte County, CA",2016,"9,806     ","9,075     ",731     ,0.277
CN0601700000000,06,017,"El Dorado County, CA",2016,"89,737     ","85,190     ","4,547     ",0.383
CN0601900000000,06,019,"Fresno County, CA",2016,"446,228     ","404,134     ","42,094     ",0.568
CN0602100000000,06,021,"Glenn County, CA",2016,"13,091     ","12,016     ","1,075     ",0.331
CN0602300000000,06,023,"Humboldt County, CA",2016,"62,674     ","59,614     ","3,060     ",0.261
CN0602500000000,06,025,"Imperial County, CA",2016,"76,863     ","58,784     ","18,079     ",0.703
CN0602700000000,06,027,"Inyo County, CA",2016,"8,984     ","8,514     ",470     ,0.799
CN0602900000000,06,029,"Kern County, CA",2016,"389,091     ","348,922     ","40,169     ",0.911
CN0603100000000,06,031,"Kings County, CA",2016,"57,183     ","51,484     ","5,699     ",0.141
CN0603300000000,06,033,"Lake County, CA",2016,"29,378     ","27,427     ","1,951     ",0.435
CN0603500000000,06,035,"Lassen County, CA",2016,"10,517     ","9,793     ",724     ,0.321
CN0603700000000,06,037,"Los Angeles County, CA",2016,"5,043,254     ","4,778,759     ","264,495     ",0.447
CN0603900000000,06,039,"Madera County, CA",2016,"61,468     ","55,836     ","5,632     ",0.693
CN0604100000000,06,041,"Marin County, CA",2016,"141,059     ","136,492     ","4,567     ",0.188
CN0604300000000,06,043,"Mariposa County, CA",2016,"7,552     ","7,031     ",521     ,0.884
CN0604500000000,06,045,"Mendocino County, CA",2016,"39,865     ","37,782     ","2,083     ",0.399
CN0604700000000,06,047,"Merced County, CA",2016,"115,037     ","102,981     ","12,056     ",0.859
CN0604900000000,06,049,"Modoc County, CA",2016,"3,327     ","3,067     ",260     ,0.83
CN0605100000000,06,051,"Mono County, CA",2016,"8,406     ","7,958     ",448     ,0.85
CN0605300000000,06,053,"Monterey County, CA",2016,"220,414     ","203,752     ","16,662     ",0.076
CN0605500000000,06,055,"Napa County, CA",2016,"73,426     ","70,299     ","3,127     ",0.993
CN0605700000000,06,057,"Nevada County, CA",2016,"48,419     ","46,120     ","2,299     ",0.372
CN0605900000000,06,059,"Orange County, CA",2016,"1,602,371     ","1,538,026     ","64,345     ",0.538
CN0606100000000,06,061,"Placer County, CA",2016,"179,819     ","171,836     ","7,983     ",0.621
CN0606300000000,06,063,"Plumas County, CA",2016,"7,873     ","7,114     ",759     ,0.993
CN0606500000000,06,065,"Riverside County, CA",2016,"1,051,815     ","988,033     ","63,782     ",0.047
CN0606700000000,06,067,"Sacramento County, CA",2016,"697,427     ","660,109     ","37,318     ",0.199
CN0606900000000,06,069,"San Benito County, CA",2016,"29,790     ","27,774     ","2,016     ",0.299
CN0607100000000,06,071,"San Bernardino County, CA",2016,"935,579     ","882,181     ","53,398     ",0.756
CN0607300000000,06,073,"San Diego County, CA",2016,"1,570,422     ","1,496,954     ","73,468     ",0.079
CN0607500000000,06,075,"San Francisco County/city, CA",2016,"559,788     ","541,582     ","18,206     ",0.192
CN0607700000000,06,077,"San Joaquin County, CA",2016,"319,187     ","293,458     ","25,729     ",0.714
CN0607900000000,06,079,"San Luis Obispo County, CA",2016,"140,365     ","134,383     ","5,982     ",0.183
CN0608100000000,06,081,"San Mateo County, CA",2016,"448,587     ","435,151     ","13,436     ",0.919
CN0608300000000,06,083,"Santa Barbara County, CA",2016,"216,625     ","205,779     ","10,846     ",0.285
CN0608500000000,06,085,"Santa Clara County, CA",2016,"1,026,525     ","987,905     ","38,620     ",0.764
CN0608700000000,06,087,"Santa Cruz County, CA",2016,"144,525     ","134,554     ","9,971     ",0.927
CN0608900000000,06,089,"Shasta County, CA",2016,"74,700     ","69,533     ","5,167     ",0.902
CN0609100000000,06,091,"Sierra County, CA",2016,"1,349     ","1,247     ",102     ,0.927
CN0609300000000,06,093,"Siskiyou County, CA",2016,"17,917     ","16,402     ","1,515     ",0.106
CN0609500000000,06,095,"Solano County, CA",2016,"207,882     ","196,527     ","11,355     ",0.376
CN0609700000000,06,097,"Sonoma County, CA",2016,"260,479     ","250,183     ","10,296     ",0.866
CN0609900000000,06,099,"Stanislaus County, CA",2016,"244,500     ","223,655     ","20,845     ",0.844
CN0610100000000,06,101,"Sutter County, CA",2016,"45,327     ","40,980     ","4,347     ",0.879
CN0610300000000,06,103,"Tehama County, CA",2016,"25,201     ","23,413     ","1,788     ",0.612
CN0610500000000,06,105,"Trinity County, CA",2016,"5,067     ","4,709     ",358     ,0.364
CN0610700000000,06,107,"Tulare County, CA",2016,"205,909     ","183,282     ","22,627     ",0.639
CN0610900000000,06,109,"Tuolumne County, CA",2016,"21,858     ","20,513     ","1,345     ",0.725
CN0611100000000,06,111,"Ventura County, CA",2016,"427,785     ","405,636     ","22,149     ",0.708
CN0611300000000,06,113,"Yolo County, CA",2016,"106,271     ","100,125     ","6,146     ",0.645
CN0611500000000,06,115,"Yuba County, CA",2016,"28,319     ","25,908     ","2,411     ",0.81
CN0800100000000,08,001,"Adams County, CO",2016,"253,515     ","244,325     ","9,190     ",0.575
CN0800300000000,08,003,"Alamosa County, CO",2016,"7,906     ","7,580     ",326     ,0.411
CN0800500000000,08,005,"Arapahoe County, CO",2016,"341,904     ","331,217     ","10,687     ",0.347
CN0800700000000,08,007,"Archuleta County, CO",2016,"6,313     ","6,102     ",211     ,0.753
CN0800900000000,08,009,"Baca County, CO",2016,"2,119     ","2,082     ",37     ,0.338
CN0801100000000,08,011,"Bent County, CO",2016,"1,852     ","1,794     ",58     ,0.355
CN0801300000000,08,013,"Boulder County, CO",2016,"180,909     ","176,017     ","4,892     ",0.898
CN0801400000000,08,014,"Broomfield County/city, CO",2016,"36,455     ","35,384     ","1,071     ",0.241
CN0801500000000,08,015,"Chaffee County, CO",2016,"8,779     ","8,542     ",237     ,0.594
CN0801700000000,08,017,"Cheyenne County, CO",2016,"1,068     ","1,043     ",25     ,0.426
CN0801900000000,08,019,"Clear Creek County, CO",2016,"5,681     ","5,499     ",182     ,0.348
CN0802100000000,08,021,"Conejos County, CO",2016,"3,783     ","3,597     ",186     ,0.612
CN0802300000000,08,023,"Costilla County, CO",2016,"1,707     ","1,623     ",84     ,0.385
CN0802500000000,08,025,"Crowley County, CO",2016,"1,385     ","1,335     ",50     ,0.364
CN0802700000000,08,027,"Custer County, CO",2016,"1,993     ","1,930     ",63     ,0.4
CN0802900000000,08,029,"Delta County, CO",2016,"13,868     ","13,172     ",696     ,0.698
CN0803100000000,08,031,"Denver County/city, CO",2016,"384,331     ","372,228     ","12,103     ",0.534
CN0803300000000,08,033,"Dolores County, CO",2016,"1,055     ","1,013     ",42     ,0.221
CN0803500000000,08,035,"Douglas County, CO",2016,"176,472     ","171,714     ","4,758     ",0.816
CN0803700000000,08,037,"Eagle County, CO",2016,"33,651     ","32,716     ",935     ,0.694
CN0803900000000,08,039,"Elbert County, CO",2016,"13,714     ","13,350     ",364     ,0.727
CN0804100000000,08,041,"El Paso County, CO",2016,"314,872     ","302,948     ","11,924     ",0.35
CN0804300000000,08,043,"Fremont County, CO",2016,"14,595     ","13,827     ",768     ,0.119
CN0804500000000,08,045,"Garfield County, CO",2016,"30,819     ","29,722     ","1,097     ",0.849
CN0804700000000,08,047,"Gilpin County, CO",2016,"3,471     ","3,386     ",85     ,0.516
CN0804900000000,08,049,"Grand County, CO",2016,"9,105     ","8,857     ",248     ,0.104
CN0805100000000,08,051,"Gunnison County, CO",2016,"10,088     ","9,855     ",233     ,0.449
CN0805300000000,08,053,"Hinsdale County, CO",2016,442     ,432     ,10     ,0.77
CN0805500000000,08,055,"Huerfano County, CO",2016,"2,489     ","2,329     ",160     ,0.104
CN0805700000000,08,057,"Jackson County, CO",2016,885     ,861     ,24     ,0.527
CN0805900000000,08,059,"Jefferson County, CO",2016,"316,062     ","306,619     ","9,443     ",0.49
CN0806100000000,08,061,"Kiowa County, CO",2016,858     ,840     ,18     ,0.92
CN0806300000000,08,063,"Kit Carson County, CO",2016,"4,471     ","4,375     ",96     ,0.701
CN0806500000000,08,065,"Lake County, CO",2016,"4,572     ","4,440     ",132     ,0.277
CN0806700000000,08,067,"La Plata County, CO",2016,"30,743     ","29,842     ",901     ,0.709
CN0806900000000,08,069,"Larimer County, CO",2016,"187,235     ","181,929     ","5,306     ",0.711
CN0807100000000,08,071,"Las Animas County, CO",2016,"6,155     ","5,838     ",317     ,0.324
CN0807300000000,08,073,"Lincoln County, CO",2016,"2,268     ","2,209     ",59     ,0.264
CN0807500000000,08,075,"Logan County, CO",2016,"10,992     ","10,658     ",334     ,0.197
CN0807700000000,08,077,"Mesa County, CO",2016,"71,959     ","68,077     ","3,882     ",0.166
CN0807900000000,08,079,"Mineral County, CO",2016,463     ,453     ,10     ,0.583
CN0808100000000,08,081,"Moffat County, CO",2016,"7,156     ","6,867     ",289     ,0.699
CN0808300000000,08,083,"Montezuma County, CO",2016,"12,638     ","12,002     ",636     ,0.223
CN0808500000000,08,085,"Montrose County, CO",2016,"19,984     ","19,142     ",842     ,0.586
CN0808700000000,08,087,"Morgan County, CO",2016,"14,975     ","14,445     ",530     ,0.166
CN0808900000000,08,089,"Otero County, CO",2016,"8,124     ","7,736     ",388     ,0.785
CN0809100000000,08,091,"Ouray County, CO",2016,"2,134     ","2,052     ",82     ,0.25
CN0809300000000,08,093,"Park County, CO",2016,"9,590     ","9,318     ",272     ,0.204
CN0809500000000,08,095,"Phillips County, CO",2016,"2,488     ","2,437     ",51     ,0.389
CN0809700000000,08,097,"Pitkin County, CO",2016,"10,837     ","10,470     ",367     ,0.794
CN0809900000000,08,099,"Prowers County, CO",2016,"6,053     ","5,855     ",198     ,0.621
CN0810100000000,08,101,"Pueblo County, CO",2016,"72,966     ","69,423     ","3,543     ",0.077
CN0810300000000,08,103,"Rio Blanco County, CO",2016,"2,723     ","2,583     ",140     ,0.859
CN0810500000000,08,105,"Rio Grande County, CO",2016,"5,147     ","4,887     ",260     ,0.346
CN0810700000000,08,107,"Routt County, CO",2016,"14,802     ","14,407     ",395     ,0.29
CN0810900000000,08,109,"Saguache County, CO",2016,"3,210     ","3,052     ",158     ,0.995
CN0811100000000,08,111,"San Juan County, CO",2016,474     ,456     ,18     ,0.945
CN0811300000000,08,113,"San Miguel County, CO",2016,"5,136     ","4,966     ",170     ,0.675
CN0811500000000,08,115,"Sedgwick County, CO",2016,"1,174     ","1,146     ",28     ,0.109
CN0811700000000,08,117,"Summit County, CO",2016,"21,068     ","20,623     ",445     ,0.106
CN0811900000000,08,119,"Teller County, CO",2016,"11,655     ","11,214     ",441     ,0.053
CN0812100000000,08,121,"Washington County, CO",2016,"2,900     ","2,837     ",63     ,0.242
CN0812300000000,08,123,"Weld County, CO",2016,"149,365     ","144,230     ","5,135     ",0.166
CN0812500000000,08,125,"Yuma County, CO",2016,"5,448     ","5,329     ",119     ,0.324
CN0900100000000,09,001,"Fairfield County, CT",2016,"482,418     ","459,238     ","23,180     ",0.815
CN0900300000000,09,003,"Hartford County, CT",2016,"473,144     ","447,840     ","25,304     ",0.886
CN0900500000000,09,005,"Litchfield County, CT",2016,"104,907     ","100,041     ","4,866     ",0.593
CN0900700000000,09,007,"Middlesex County, CT",2016,"92,081     ","88,051     ","4,030     ",0.153
CN0900900000000,09,009,"New Haven County, CT",2016,"454,896     ","430,024     ","24,872     ",0.498
CN0901100000000,09,011,"New London County, CT",2016,"136,592     ","129,714     ","6,878     ",0.208
CN0901300000000,09,013,"Tolland County, CT",2016,"84,865     ","81,153     ","3,712     ",0.103
CN0901500000000,09,015,"Windham County, CT",2016,"62,887     ","59,457     ","3,430     ",0.17
CN1000100000000,10,001,"Kent County, DE",2016,"77,541     ","73,860     ","3,681     ",0.827
CN1000300000000,10,003,"New Castle County, DE",2016,"295,092     ","282,447     ","12,645     ",0.914
CN1000500000000,10,005,"Sussex County, DE",2016,"100,044     ","95,666     ","4,378     ",0.693
CN1100100000000,11,001,District of Columbia,2016,"392,448     ","368,846     ","23,602     ",0.808
CN1200100000000,12,001,"Alachua County, FL",2016,"132,316     ","126,678     ","5,638     ",0.921
CN1200300000000,12,003,"Baker County, FL",2016,"11,393     ","10,836     ",557     ,0.422
CN1200500000000,12,005,"Bay County, FL",2016,"87,996     ","83,691     ","4,305     ",0.224
CN1200700000000,12,007,"Bradford County, FL",2016,"10,944     ","10,478     ",466     ,0.005
CN1200900000000,12,009,"Brevard County, FL",2016,"262,026     ","248,452     ","13,574     ",0.742
CN1201100000000,12,011,"Broward County, FL",2016,"1,004,123     ","957,882     ","46,241     ",0.322
CN1201300000000,12,013,"Calhoun County, FL",2016,"4,956     ","4,675     ",281     ,0.724
CN1201500000000,12,015,"Charlotte County, FL",2016,"69,152     ","65,465     ","3,687     ",0.591
CN1201700000000,12,017,"Citrus County, FL",2016,"47,754     ","44,516     ","3,238     ",0.737
CN1201900000000,12,019,"Clay County, FL",2016,"100,545     ","95,999     ","4,546     ",0.408
CN1202100000000,12,021,"Collier County, FL",2016,"167,737     ","159,750     ","7,987     ",0.16
CN1202300000000,12,023,"Columbia County, FL",2016,"29,826     ","28,390     ","1,436     ",0.628
CN1202700000000,12,027,"DeSoto County, FL",2016,"13,513     ","12,812     ",701     ,0.607
CN1202900000000,12,029,"Dixie County, FL",2016,"5,610     ","5,299     ",311     ,0.793
CN1203100000000,12,031,"Duval County, FL",2016,"468,907     ","445,306     ","23,601     ",0.237
CN1203300000000,12,033,"Escambia County, FL",2016,"140,893     ","133,920     ","6,973     ",0.902
CN1203500000000,12,035,"Flagler County, FL",2016,"44,984     ","42,492     ","2,492     ",0.294
CN1203700000000,12,037,"Franklin County, FL",2016,"4,778     ","4,572     ",206     ,0.808
CN1203900000000,12,039,"Gadsden County, FL",2016,"18,340     ","17,191     ","1,149     ",0.602
CN1204100000000,12,041,"Gilchrist County, FL",2016,"6,652     ","6,310     ",342     ,0.701
CN1204300000000,12,043,"Glades County, FL",2016,"4,816     ","4,517     ",299     ,0.445
CN1204500000000,12,045,"Gulf County, FL",2016,"5,995     ","5,723     ",272     ,0.626
CN1204700000000,12,047,"Hamilton County, FL",2016,"4,644     ","4,382     ",262     ,0.239
CN1204900000000,12,049,"Hardee County, FL",2016,"9,389     ","8,763     ",626     ,0.666
CN1205100000000,12,051,"Hendry County, FL",2016,"15,480     ","14,078     ","1,402     ",0.04
CN1205300000000,12,053,"Hernando County, FL",2016,"67,466     ","63,344     ","4,122     ",0.29
CN1205500000000,12,055,"Highlands County, FL",2016,"36,071     ","33,695     ","2,376     ",0.022
CN1205700000000,12,057,"Hillsborough County, FL",2016,"706,028     ","674,353     ","31,675     ",0.832
CN1205900000000,12,059,"Holmes County, FL",2016,"6,741     ","6,377     ",364     ,0.857
CN1206100000000,12,061,"Indian River County, FL",2016,"62,248     ","58,419     ","3,829     ",0.285
CN1206300000000,12,063,"Jackson County, FL",2016,"17,361     ","16,445     ",916     ,0.324
CN1206500000000,12,065,"Jefferson County, FL",2016,"5,426     ","5,137     ",289     ,0.968
CN1206700000000,12,067,"Lafayette County, FL",2016,"3,066     ","2,941     ",125     ,0.028
CN1206900000000,12,069,"Lake County, FL",2016,"144,463     ","137,432     ","7,031     ",0.166
CN1207100000000,12,071,"Lee County, FL",2016,"328,512     ","313,435     ","15,077     ",0.665
CN1207300000000,12,073,"Leon County, FL",2016,"149,890     ","143,044     ","6,846     ",0.309
CN1207500000000,12,075,"Levy County, FL",2016,"16,626     ","15,764     ",862     ,0.143
CN1207700000000,12,077,"Liberty County, FL",2016,"2,649     ","2,508     ",141     ,0.581
CN1207900000000,12,079,"Madison County, FL",2016,"7,412     ","7,019     ",393     ,0.099
CN1208100000000,12,081,"Manatee County, FL",2016,"168,742     ","161,049     ","7,693     ",0.744
CN1208300000000,12,083,"Marion County, FL",2016,"132,670     ","124,939     ","7,731     ",0.506
CN1208500000000,12,085,"Martin County, FL",2016,"71,307     ","67,842     ","3,465     ",0.428
CN1208600000000,12,086,"Miami-Dade County, FL",2016,"1,341,510     ","1,269,016     ","72,494     ",0.795
CN1208700000000,12,087,"Monroe County, FL",2016,"46,308     ","44,845     ","1,463     ",0.168
CN1208900000000,12,089,"Nassau County, FL",2016,"37,328     ","35,622     ","1,706     ",0.184
CN1209100000000,12,091,"Okaloosa County, FL",2016,"93,827     ","90,060     ","3,767     ",0.818
CN1209300000000,12,093,"Okeechobee County, FL",2016,"17,591     ","16,635     ",956     ,0.499
CN1209500000000,12,095,"Orange County, FL",2016,"705,333     ","674,290     ","31,043     ",0.836
CN1209700000000,12,097,"Osceola County, FL",2016,"161,498     ","153,357     ","8,141     ",0.457
CN1209900000000,12,099,"Palm Beach County, FL",2016,"710,513     ","676,285     ","34,228     ",0.381
CN1210100000000,12,101,"Pasco County, FL",2016,"220,407     ","208,941     ","11,466     ",0.534
CN1210300000000,12,103,"Pinellas County, FL",2016,"481,914     ","460,833     ","21,081     ",0.814
CN1210500000000,12,105,"Polk County, FL",2016,"284,936     ","268,867     ","16,069     ",0.088
CN1210700000000,12,107,"Putnam County, FL",2016,"27,387     ","25,663     ","1,724     ",0.998
CN1210900000000,12,109,"St. Johns County, FL",2016,"116,071     ","111,768     ","4,303     ",0.779
CN1211100000000,12,111,"St. Lucie County, FL",2016,"134,319     ","126,718     ","7,601     ",0.542
CN1211300000000,12,113,"Santa Rosa County, FL",2016,"75,638     ","72,203     ","3,435     ",0.426
CN1211500000000,12,115,"Sarasota County, FL",2016,"182,217     ","173,890     ","8,327     ",0.174
CN1211700000000,12,117,"Seminole County, FL",2016,"243,532     ","232,991     ","10,541     ",0.193
CN1211900000000,12,119,"Sumter County, FL",2016,"29,239     ","27,187     ","2,052     ",0.387
CN1212100000000,12,121,"Suwannee County, FL",2016,"18,247     ","17,346     ",901     ,0.402
CN1212300000000,12,123,"Taylor County, FL",2016,"8,904     ","8,413     ",491     ,0.525
CN1212500000000,12,125,"Union County, FL",2016,"4,786     ","4,574     ",212     ,0.915
CN1212700000000,12,127,"Volusia County, FL",2016,"245,626     ","233,098     ","12,528     ",0.673
CN1212900000000,12,129,"Wakulla County, FL",2016,"14,172     ","13,586     ",586     ,0.6
CN1213100000000,12,131,"Walton County, FL",2016,"28,461     ","27,244     ","1,217     ",0.067
CN1213300000000,12,133,"Washington County, FL",2016,"9,731     ","9,222     ",509     ,0.001
CN1300100000000,13,001,"Appling County, GA",2016,"9,245     ","8,651     ",594     ,0.086
CN1300300000000,13,003,"Atkinson County, GA",2016,"4,021     ","3,810     ",211     ,0.397
CN1300500000000,13,005,"Bacon County, GA",2016,"4,918     ","4,656     ",262     ,0.758
CN1300700000000,13,007,"Baker County, GA",2016,"1,182     ","1,091     ",91     ,0.712
CN1300900000000,13,009,"Baldwin County, GA",2016,"17,915     ","16,694     ","1,221     ",0.351
CN1301100000000,13,011,"Banks County, GA",2016,"8,820     ","8,392     ",428     ,0.673
CN1301300000000,13,013,"Barrow County, GA",2016,"37,322     ","35,554     ","1,768     ",0.555
CN1301500000000,13,015,"Bartow County, GA",2016,"48,309     ","45,836     ","2,473     ",0.825
CN1301700000000,13,017,"Ben Hill County, GA",2016,"5,662     ","5,205     ",457     ,0.552
CN1301900000000,13,019,"Berrien County, GA",2016,"7,176     ","6,730     ",446     ,0.971
CN1302100000000,13,021,"Bibb County, GA",2016,"68,856     ","64,738     ","4,118     ",0.926
CN1302300000000,13,023,"Bleckley County, GA",2016,"4,411     ","4,095     ",316     ,0.847
